id,text,label,pred_label,pred_confidence,suggested_error_group,student_note
41046,the ali g show was really something amazing he was so stupid wannabe rapper but no one he interviewed noticed that he was just pretending sasha cohen is actually very intelligent guy who pretends to be stupid so he could get really honest answers from people and it is very funny so i didn t expect movie to be good cause it was all acted no real people or interviews so the basic point of all show was lost but i was wrong i laughed all the time it was one of the funniest films i ever saw sure it was stupid but who cares if you can t actually brake in to safe with a car battery like someone said it wasn t supposed to be a realistic documentary and it isn t like the show it goes in totally different way but that doesn t mean it is bad when i finished watching i was totally impressed but now when some time passed i realized that it was not that special anyway but it still deserves a nine well at least for what it is supposed to be,positive,negative,0.7298091029214521,,
7455,this movie proves that you can t judge a movie by the awesome artwork on the dvd cover it also goes to show that you should learn more about a movie before you buy it or get it for someone at christmas the beginning of this movie actually looks somewhat promising well until you meet the characters pumpkin jack the old guy from down the street brings the college co eds a book full of witch s spells that he leaves at their annual haunted house where the movie takes place after that there is some drinking fighting and soft core porn then the action of the movie finally takes place after over an hour overall hallow s end was predictable unsuspensful and reminiscent of a soft core porn this movie is probably best viewed with a group of friends who have nothing better to do as it is a good movie to make fun of and for first time viewers it is really fun making predictions of the order of people who die,negative,positive,0.7285978704630491,,
34356,i own this movie and it is terribly hard to find it is a unique low budget little gore flick about a doctor seeking the perfect companion it has the really humourous low budget feel to it and the gore is suprisingly good for what appears to be a $ <num> budget the director is claimed to be the master of gore i wouldn t go that far but maybe in his time he was overall <num> on the gore chart,negative,positive,0.7282142280448144,,
37314,i find it disconcerting that in an era when satisfying and fulfilling spirituality is unknown and we are all scattered across the whole spectrum of possible beliefs that a charlatan and fraud of gurdjieff s caliber as a charlatan he is exceptional there is no denying he had a special gift it s a pity he misused it though for the aggrandizement of his wounded ego feeding on the adulation of unwary sheep who were at his beck and call and in awe of him can inspire such extreme adherence and credulity this movie presents an idealized version of gurdjieff s own largely fictional and fantastic account of his formation and awakening which i would rather describe as his discovery of how much he could sway the minds and wills of certain types of sadly disoriented people see it if you dare to have a disagreeable eye opening about how sadly deprived we are of true religious leaders to the extent that a clown like gurdjieff could inspire such devotion and be careful to have your blood pressure medicine at hand if you are one of those who still hope for a healthy religion to emerge from the ruins of christianity as a supreme example of cinematography at the entire service of the premises and pretenses of a dysfunctional cult,negative,positive,0.7275577477109575,,
4946,that s right you heard me i am a huge fan of james patterson i own <num> of his books and i have read the entire series about lindsey boxer in my opinion the screenwriter should be shot what right did any film maker have to slaughter a terrific work of fiction and make it into a mockery of the mystery genre if i ever thought that harry potter was butchered then michael o hara has proved me wrong i can only pray that the next screenwriter who tackles this fabulous book will do it a great deal more justice to michael o hara and russell mulcahy don t quit your day job,negative,positive,0.7268626034684,,
3300,this is an installment in the notorious guinea pig series a short lived japanese tv show that got cancelled after a psychopath admitted to being inspired in the killing of a young schoolgirl by the show this short in the series is like all the other films in the series practically without any story a group of guys have captured a young woman they tie her down and proceeds to torturing her to death while videofilming her they beat her pour boiling oil over her use pliers on her and finally in loving closeup push a needle through her eye this is the most straightforward of all the guinea pig movies and one of the first it was probably this film more than any of the others that gave guinea pig the rumour of being snuff they certainly gave inspiration to nicolas cage s movie <num> mm these movies have gotten quite popular in horror circles they have progressed to more polished but equally graphic movies like naked blood they probably fill the void left by the mondo movies that got slightly cleaned up and became reality tv not recommended but will probably allure those who will see anything once and wonder why afterwards i know i did,negative,positive,0.7264246627176504,,
404,as others have noted this movie is criminally inaccurate in its portrayal of the artist s life and i for one was very annoyed and offended by its transformation of her rape into a tragic love affair by the implication that her rapist was responsible for awakening her talent by its complete disregard for her work by the way it turned her into a sex object on and on you get the idea also i find it disturbing that people who aren t familiar with gentileschi will see this film and walk away with that kind of impression of her,negative,positive,0.7262268269133492,,
10248,the wrinkle in time book series is my favorite series from childhood i have read and re read them more times than i can count over the last <num> + years the characters with all their virtues and flaws are near and dear to my heart this adaptation contained very little of the wonderful magical spiritual story that i love so much to say i was disappointed with this film would be a great understatement if you have never read the book s i imagine you will enjoy the movie the acting is passable the special effects are well done for a made for tv movie and the story is interesting however if you love the books avoid this movie at all costs i found this statement at the wikipedia page of the novel in an interview with newsweek l engle said of the film i expected it to be bad and it is i like another reviewer here feel the need to read the book again to dispel this movie from my mind,negative,positive,0.7257747989830726,,
16294,as with a bunch of guys at school we must give this a thumbs up even the grim ripper made us smile those two alien things made me laugh bill and ted were the stupidest yet the funnest in the entire movie this is a lot better than the first one and yet for some reason i feel that it misses something something big something important made a better house and girlfriends no i d say better villains use clones instead of robots i gave this a <num> out of <num> because of those two robotic doinks the grim ripper don t be scared he s not the deathy kind is funny when he fell from the sky i split a gut splat i m not sure about those aliens what where they scientists no way,positive,negative,0.7253622798265139,,
13555,not to be confused with the british black comedy of the same name that came out in <num> but this shallow grave is a worthy addition to the <num> s backwoods slasher the plot goes = <num> sorority girls from a convent are planning the spring break of a lifetime in florida but they re plans are put on hold when one of them witness a man murdering a local woman and when he realizes that he was seen well let s just say it becomes a deadly game of cat and mouse and things get even worse when he turns out to be the local sheriff shallow grave in my opinion is one of the more enjoyable slashers that came out in the <num> s especially the late <num> s which was when the slashers kinda went downhill this was one of the few that didn t and this movie should be more well known it s a pity it isn t this is one film that actually confounds stereotypes just try guessing who the final girl is going to be i got it totally wrong the principle cast are all likable and it s one of those movies that you kinda hope they all get away which of course they don t this coupled with the fluffiness of the film s first half an hour jars in a good way with some flashes of real nastiness the second murder provides a real jolt and some unexpected sleaziness even though this isn t a high budget thriller i didn t expect the topless scene where a woman is strangled with her own bra accompanied by a hysterical religious radio broadcast in a film from this late in the <num> s there are one or two bad things about this movie well not bad just minor like the sub plot with the two teenage boys which doesn t go anywhere and the ending which was stupid and plus the deputy inability to follow logic there aren t any sharp implements in shallow grave but to my mind at least it s a slasher flick through and through the scenes where the girls are hunted through the woods by the malevolent sheriff are tense and exciting all in all a very enjoyable and worthwhile slasher with great performances from all four of the main girls and that psycho sheriff,positive,negative,0.7243543620282513,,
55,if the term itself were not geographically and semantically meaningless one might well refer to ned kelly as an australian western for the people down under ned kelly was apparently a folk hero bandit akin to robin hood jesse james bonnie and clyde and butch cassidy and the sundance kid the descendant of irish immigrants kelly became a fugitive and an outlaw after he was falsely accused of shooting an australian law officer a crime for which his equally innocent mother was put into prison to get back at the government for this mistreatment kelly his brother dan and two other companions became notorious bank robbers winning over the hearts of many people in the countryside while striking a blow for justice in a land where irish immigrants were often treated with disrespect and disdain by those who ran the country perhaps because we ve encountered this gentleman bandit scenario so many times in the past ned kelly feels awfully familiar and unoriginal as it pays homage to any number of the genre s stereotypes and clichés on its way to the inevitable showdown ned is the typical heart of gold lawbreaker who kills only when he is forced to and even then only with the deepest regret he also has the pulse of the common folk as when in the middle of a bank robbery he returns a valuable watch to one of the customers after one of his gang has so inconsiderately pilfered it what movie on this particular subject hasn t featured a scene like that it s acts of selective generosity like this of course that earn him the love and respect of all the little people who come to secretly admire anyone who can get away with sticking it to the powers that be and the status quo geoffrey rush plays the typical bedeviled law enforcer who feels a personal stake in bringing down this upstart troublemaker who keeps getting away with tweaking the establishment there s even the inevitable episode in which one of the ladies being held up goes into the next room and has sex with one of the robbers so turned on is she by the romantic derring do of the criminal lifestyle and the film is riddled with one hackneyed scene like this after another heath ledger fails to distinguish himself in the title role providing little in the way of substance to make his character either interesting or engaging it doesn t help that he has been forced to provide a droning voice over narration that underlines the sanctimoniousness and pretentiousness of both the character and the film ned kelly might serve a function of sorts as a lesson in australian history but as an entertainment it s just the same old story told with different accents,negative,positive,0.7240255748915179,,
13285,interesting characters lots of tension as close to black and white without being black and white i was turned off by how casually the supposedly sympathetic mainstream character a quiet near deaf secretary was able to turn to crime to ruin colleagues rough up people in her way and finally participate in a heist and set up someone to be bumped off as a decoy to her own get away i m a little put off by the trend for otherwise quality movies to portray criminals in a sympathetic way without addressing the injury they ve done to others other than to portray their immediate opponents as jerks in this film we never know who s money it really is they abscond with or what happens to the innocent wife who the sympathetic deaf secretary uses to set up the of the sleazy bar owner to take the fall for the missing loot too bad the film could have been great,positive,negative,0.7236345309708629,,
46098,track listing <num> spiderbait outta my head <num> lash take me away <num> lavaland everwonder <num> machine gun fellatio the girl of my dreams is giving me nightmares <num> butterfly <num> growing pains <num> grace good thing <num> katchafire giddy up <num> james lick a lounge <num> k lee <num> + <num> + <num> <num> the international noise conspiracy smash it up <num> cartman shock living with you <num> pollyanna rebound girl <num> filler machines don t sleep <num> giants of science complete this progression <num> rocket science hyperspace <num> the cruel sea three legged dog <num> lazaro s dog home entertainment system <num> drag secret design <num> grinspoon chemical heart acoustic mix <num> subware come on jp mix loved this movie sure it wasn t hollywood material some people complained about the script acting but thats the beauty in australian movies,positive,negative,0.7236223183222479,,
26027,arthur miller has always been known as one of america s great playwrights for works such as death of a salesman and the crucible focus is one of his lesser known plays brought to the silver screen however knowing what a great playwright arthur miller is i doubt that his original play was very much like the movie the movie comes across as empty and formulaic with william h macy as a non jew mistaken for a jew by anti semitic neighbors in wwii brooklyn don t get me wrong the acting is ok and i presume that the people behind this movie were probably trying to make a point about racism but the movie just doesn t work macy laura dern and david paymer just can t create an effective story with the material here,negative,positive,0.7230309471743609,,
14193,all right here s the deal if you re easily offended then you might want to stay far far away from this one there are some painfully funny moments in the movie but i probably blushed about as much as i laughed actually i probably blushed more than i laughed and if i wasn t literally blushing on the outside then i was blushing on the inside if there is absolutely nothing in this movie that embarrasses you then you simply have no shame whether that s a badge of honor or not is in the eye of the beholder i suppose i will not deny that i laughed quite a bit but this is a movie that i simply cannot give a blanket recommendation due to its subject matter if i were to say this movie is hilarious go check it out and some sweet little old church going lady heads to the theater and has a heart attack during one of the graphically explicit sex situations well that s just something i don t need on my conscience so how raunchy is it hmm try about <num> times worse than the wedding crashers honestly my mom would ve walked out during the first scene i feel it s my duty to at least warn you of what to expect there is some cleverly intelligent comedy here but that s what i come to expect from the man judd apatow who had a hand in both freaks and geeks and undeclared i m all for making fun of michael mcdonald the only man whose hair and beard are white enough to give kenny rogers a run for his money paul rudd proclaiming if i hear ya mo be there one more time i ll ya mo burn this place down is hilarious but it s one of those things that the majority of the audience won t appreciate and when we see a quick <num> second flashback of steve carrell singing along to cameo s word up i laughed for a good two minutes after the joke was over whereas most everybody chuckled and then forgot about it strangely enough despite the raunch there s an admirable moral to the story the movie doesn t portray carrell as some freaky loser just because he s a virgin he s really portrayed as a likable admirable character sure he s a little weird after all he has a framed asia poster more videogames than an asian kid and a toy collection that features the million dollar man s boss but we re never led to believe that there s actually anything wrong with the fact that he s a virgin as odd as it may seem there s a bit of an it s ok to wait message but man oh man please be warned that this pushes its r rating about as far as it can go that was certainly apatow s intention according to him he just let some of the guys particularly rogen and malco improv and talk the way they normally talk all in an effort to find lots of new ways to be dirty if you can handle that or talk that way yourself then you ll love the movie i m not a big fan of excessive profanity and sex jokes i find that subtle clever humor is much more entertaining than about <num> uses of the f word or fratboy sex discussions but that s me like i said there are some absolutely hysterical moments here but you have to ask yourself if they re worth sitting through one of the most vulgar movies you re likely to ever see at the theater i just don t know how interested most women will be in what s discussed by men while playing poker honestly ladies you might not want to know if you ve ever been curious why some girls think guys are gross well this gives you a good idea there you go my humble honest take on what to expect be that your guide it definitely should not be seen with your sunday school class mama grandmama any family members of the opposite sex children of any age or anybody who is easily offended by excessive profanity or explicit sex discussion if you d see it with any of the above then you apparently do not have any concept of what it means to be uncomfortable,positive,negative,0.7226400266277416,,
2828,the sitcom the league of gentlemen follows the lives of several bizarre inhabitants of the fictional village royston vasey the different scenes are linked together by their common setting in the first series a sketch show the main plot deals with a new road which is going to be built through royston vasey consequently more foreigners visit the small town but edward and tubbs the owners of a local shop which is actually far away from the town do not like foreigners whenever a visitor enters their shop they kill him in my opinion some scenes are kind of tasteless and not funny at all for example when the couple absorb two engineers who want to build the new road edward drums while tubbs is dancing half naked around the victims moreover pauline lives in royston vasey she works at the local job centre although pauline hates the people she has to work with the woman does not want to loose her job so when an unemployed man gets an interview as fireman she does not allow him to go because he is not ready for the job yet then there is barbara dixton a transsexual taxi driver who goes into great detail about her sexual conversion furthermore the vet mr chinnery always kills animals instead of curing them in one case he comes to a farm and is leaded into the sitting room where a dog lays in his basket the farmer goes outside on the assumption that the dog is the sick animal mr chinnery euthanizes him a second later the farmer opens the door holding the real sick animal a sheep in his hand some more inhabitants are a husband and his wife who are visited by their nephew his friend is killed by the shop owners by the way the couple is very tidy they have for example towels in different colours each colour stands for one part of the body besides they have thousands of keys marked with different colours and precisely classified in my opinion the actors play very well by playing women the scenes become comical the costumes are suited to the actors too tubbs is wearing a scarf and some crazy characters for example edward have unappetizing black teeth the show has a great deal of dark humour typical british the set design reflects the mood of the series the village and all the houses look grey and are decayed around the local shop there is often fog which strengthens the threatening effect even the village sign is ominous welcome to royston vasey you will never leave although i think that the actors do a great job this type of series is not my taste,negative,positive,0.7206646087650647,,
49658,i found parts of this movie rather slow especially the first part the second part seemed to go a lot faster but it s not totally clear to me as to why one part was faster than the other i somehow managed to find it enjoyable the acting was good the writing was good yet vulgar there was also another good side to it it was easier to understand than say the godfather movies you knew who was on whose side etc all in all the movie wasn t half bad,positive,negative,0.7199359811998455,,
15829,first off i m not some justin timberlake fangirl obsessed with making him look good in fact i m not even a huge justin fan but i did like this movie i work at a video store and when i saw this movie with its huge cast that i d never even heard of i had to see what it was about i didn t find justin s acting that bad it was clearly the worst out of the group but it s a pretty impressive group with cary elwes and dylan mcdermott being two names that didn t even make the first credits list the story is basic a journalist uncovering corrupt cops but i found it well done l l cool j s character was clearly conflicted but i honestly didn t know what he would do in the end morgan freeman is as always the wise mentor figure he does so well and as much as i love kevin spacey he was kind of just there his character didn t have a whole lot of substance but it s kevin spacey he can do no wrong surprisingly i thought dylan mcdermott gave the best performance as a homicidal cop truly believable and really in character he freaked me out a couple of times i was really expecting a lot of cheesiness to be honest horrible catchphrases unjustified action sequences stuff like that but it was surprisingly well done and i didn t find any of that every shooting had a point it wasn t clichéd pretty solid really overall amazing cast decent story that kept me interested and just enough action to make me jump i don t know why it didn t appear in theatres it was better than some garbage i ve seen on the big screen i would say it s worth seeing,positive,negative,0.71942462160447,,
11349,back again in scotland lassie is again on trial for her life because the faithful dog sleeps on her master s grave she must be put to death according to law oddly it is also explained that lassie had no legal owner which is apparently also against an old scottish law if after three days no owner is located dogs must be destroyed edmund gwenn as john traill pleads lassie s case which leads to an extended flashback showing lassie s adoption by donald crisp as john jock gray although it s based on an interesting original story greyfriars bobby challenge to lassie revisits several earlier lassie situations and it does not improve upon them comparatively speaking this one is sloppy and unexciting and it s a disappointing follow up to the sun comes up <num> ******* geraldine brooks as susan brown and several of the other performers may be charming but can t elevate this one little jimmy hawkins from it s a wonderful life is among the notable children supporting lassie much later he will grow up to marry dark shadows bewitching angelique lara parker,negative,positive,0.716583010063998,,
2920,this movie s one of my favorites it s not really any good but it s great to laugh at the dialogue can become incredibly ludicrous and poorly acted eg manji can we ask you a few questions sure we think you can help us with the answers any fighting is more or less surrealistic make sure to watch for brock the oafy white guy who attacks the main characters he only has two lines but he s one of the best guys in the movie,negative,positive,0.7161716359349415,,
47571,while i can t say whether or not larry hama ever saw any of the old cartoons i would think that writing said cartoons file cards and some of the comics would count for something for fans of the old cartoon this is pretty much a continuation of the same except with a few new characters and a more insane cobra commander we still have all the old favorites too but on a personal note one thing that always irritated me was this duke in charge stuff when there are tons of other *officers* around instead the battle sequences are similar to the old series as well the main trick here seems to be the cgi it s overall pretty good if not a little over the top,positive,negative,0.7159178734226372,,
13871,i just finished viewing this finely conceived and beautifully acted directed movie it was nip and tuck as to whether i was going to waste my time viewing a movie on the lifetime movie network because of the horribly distracting commercials reading the earlier comments persuaded me to give it a shot after all the worst that could happen would be that i might fall asleep during one of the boring yet lengthy bug spray ads so why did i watch it mainly because when imdb gives a movie a weighted average of <num> who s statistical average was <num> it must be a sure hit i was totally delighted to have taken the time to view this movie commercial pox and all helen hunt continues to amaze me with her ability to take on tough roles adapting her core persona to fit each role the portrait she painted in this film of the tough yet perceptively human police officer was beautifully executed when the scene calls for quick witted timely delivered verbal intercourse she can stand toe to toe with any actor yet she is adept at the delivery of volumes of emotional response without uttering a word relying only on facial expression and body language without the commercials which by design kill the continuity of any good film this would have been a real edge of the seat nail biter i gave it a <num>,positive,negative,0.7141431059613008,,
20853,the student of prague is an early feature length horror drama or rather it is an autorenfilm i e an author s film this film is a member of a movement of many movements that tried to lend respectability to cinéma or just make a profit by adapting literature or theatre onto the screen fortunately the story of this book with moving pictures is good using alfred de musset s poem and a story by edgar allen poe it centres on the doppelgänger theme unfortunately the most cinematic this film gets is the double exposure effects to make paul wegener appear twice within scenes guido seeber was a special effects wizard for his day but he s not very good at positioning the camera or moving it film scholar leon hunt printed in early cinema space frame narrative however has made an interesting analysis on this film using framing to amplify the doubles theme characters being split by left right near far and frontal diagonal framing of characters and shots regardless the film mostly consists of extended long shots from a fixed position which is noticeably primitive worse is the lack of editing there s very little scene dissection and scenes linger none of this is unusual for <num> but there were more advanced films in this respect around the same time including the better parts of atlantis august blom <num> twilight of a woman s soul yevgeni bauer <num> and the short films of d w griffith an expanded universal film vocabulary by <num> would allow for a vastly superior remake furthermore the remake has a reason for the lyduschka character other than being an occasional troublemaker and spectator surrogate here the obtrusively acted gypsy lurks around seemingly with a cloak of invisibility i know their world is silent to me but i assume with their lips moving and such that their world would not be silent to them so how can lyduschka leer over others shoulders and not be noticed nevertheless this is one of the most interesting early films conceptually wegener who seems to have been the primary mind behind this film in addition to playing the lead would later play the title role and co direct the golem in <num> helping to further inaugurate the supernatural thread in german silent cinéma note the first version i viewed was about an hour long surely not quite complete and was in poor condition with faces bleached at times and such i m not sure who was the distributor i ve also since seen the alpha dvd which at <num> minutes is missing footage present in the aforementioned print and also has fewer and very different title cards but is visually not as bad the repetitive score is best muted though,positive,negative,0.7117519393328238,,
14464,the main problem of the first vampires movie is that none of the characters were sympathetic carpenter learned from his mistake and this time used a likable vampire hunter and a charismatic vampire the female vampire una certainly is the coolest vampire since blade s deacon frost unfortunately while there are some good concepts like a cool slow motion restaurant scene why didn t carpenter use more of this this movie is nowhere near as good as it could have been i expected to see strong vampires in action and at least one longer lasting nicely choreographed fight sequence for example inside a city and was left somewhat disappointed while los muertos proceeds at a faster pace than its predecessor it still drags a little in some parts though nowhere near as bad as vampires did much like vampires however this movie s climax near the end is not very intense most of the above may sound like los muertos is a bad movie but it definitely isn t it is generally enjoyable and ranks among the better entries to the genre it is neither an unoriginal dracula remake like almost every other vampire movie out there nor is it an unintelligent action spectacle like blade ii it simply could have used a bit more excitement i d really like to see a third installment made by carpenter but it s probably not going to happen spoiler warning the ending was way too predictable una should have gotten away that would have made the movie quite unusual,positive,negative,0.7116825369748847,,
29871,starring james belushi peter dinklage alex neuberger and jason lee underdog is a true hero s tale here is the story of shoeshine a regular playful little beagle when he is dog napped by a megalomaniac midget hell bent on destruction something freaky happens our quirky little neighborhood pooch gains extraordinary powers he can run as fast a cheetah fly as fast a superhero and has the power of thunder he is no longer shoeshine he is underdog the best crime fighter in the animal kingdom the city cannot sleep until underdog rids it of the evil midget dr simon barsinister and his cronies if you fancy some really light hearted entertainment with all the clichés of superhero action flicks then this one is for you as for quality entertainment this one is strictly for the juniors those of you hoping to enjoy the comedy of the fast fading star james belushi a word of caution this is not one of his finer works,negative,positive,0.7110950709396459,,
43774,this show was crap when it first came on the first actress that played the daughter didn t fit the role the writing was hit or miss and damon wayans clearly wasn t comfortable doing such a cornball family friendly show the chemistry between himself and tisha cambell they re long time friends as are all of the wayans clan with tisha s husband and will smith and jada pinkett did work so they retooled the show once it returned they recast the daughter made the son much dumber a la eric from boy meets world and made the youngest daughter into a genius later they gave her a little genius boyfriend to do comedic guest appearances the show while if often rollercoasters from over the top buffoonery to being corny walks the line enough to keep it as a show that you can see damon wayans be comfortable in his own skin on the set especially since the main writers directors and consultants were all members of the wayans family and in his character once everyone had been on the show for a while they worked to everyone in the casts strengths and were able to make a consistently funny show on the air however there is too much buffoonery too many over the top antics and oftentimes too much chaos happening in the life of the kyle family they made junior too stupid they also made the eldest daughter an attractive clumsy idiot from time to time and the youngest daughter wasn t even spared by the writers i feel they jumped the shark and signed the shows death warrant when junior got his girlfriend pregnant she moved in and he married her and her parents were introduced junior s wife s father s character makes me wince just thinking about him the show remained funny but it was a upn show on abc if that makes any sense to the reader the reruns are funny enough but i m relieved it s over there was nowhere left to go with it when it s bad it s really bad it tends to be cornball at times but at least he was a black man who had a sitcom make it to syndication on a major network who can say that for themselves now given the cw merger and the brownout on tv networks lately that is one,positive,negative,0.710972758448805,,
49725,this dvd set is the complete widescreen <num> episode run of surface a television show made by universal in <num> the full running time is <num> hours and <num> minutes plus a few bonus features deleted scenes cast interviews special effects featurette this was a relatively high budget show and much of the budget makes it to the screen in the form of quality production design and special effects unfortunately <num> + hours is a lot of time and as typically happens with this type of stuff the overall quality begins to fall off in the later episodes i found the first <num> episodes discs <num> and <num> extremely engaging and the remainder a disappointment surface was produced written and directed by josh and jonas pate and it appears that they were surprised by the success of the series and unable to cobble together enough good subsequent material as they rushed to fill the order for additional episodes it even looks like additional writers were brought in for the later episodes because the characters who were already the weakest part of the series lack consistency with the way they were played in the early episodes the series was canceled and although the last episode provides a conclusion of sorts there are still a lot of things left hanging it is basically a science fiction story about genetically created dragons sort of a television blend of jurassic park and et the story begins as a puzzle as a crew less navy sub is found adrift at sea boaters on a texas lake are sucked into whirlpool a lighthouse in africa is destroyed by a huge monster etc etc and as long as things stay this vague there is a fair amount of tension and suspense a human element is introduced in the form of three american families one on each coast and one on the gulf of mexico laura daughterty lake bell is a california marine biologist who discovers a strange creature rising from an undersea thermal vent on the ocean floor rich connelly jay r ferguson is diving with his younger brother in the gulf when a similar creature drags his brother away never to be seen again miles bennett carter jenkins is a wilmington teenager who finds some strange eggs floating in the ocean he takes one home where it hatches into an et type dragon he will spend the rest of the series trying to hide his strange pet from his family and from the local authorities these dragons may look like lizards but they are more like indestructible electric eels firing electromagnetic pulses causing lightning strikes emptying the sea of fish and reproducing like a bunch of randy rabbits when they find an undersea thermal vent of boiling water as long as it s uncertain whether or not they re intelligent extraterrestrial or harmless the premise is interesting once you begin to suspect their origin it all gets very tired and predictable jay r ferguson a staggeringly bad actor in the tradition of david hasselhoff essentially plays the richard dreyfuss character from close encounters of the third kind so you know that with a better actor and a better director it could have been an interesting character you will grow to hate this character more with each episode unfortunately what starts out as three parallel story lines is soon condensed into two as ferguson and bell a low budget version of sandra bullock are soon paired up and involved in a series of moronic adventures almost as improbable as the stuff jason bourne gets himself into you expect plot holes and the need to suspend disbelief in this type of show that can even be part of the fun but their adventures are not just totally implausible they are utterly and completely boring there are three consecutive episodes that feature ferguson and bell together in a submersible that will have you longing for the excitement of an all day actuarial conference jenkins miles is the strongest member of the cast and the segments with his pet dragon nimrod are inter cut often enough with the boring ferguson bell stuff to keep you watching and these segments benefit from the presence of gorgeous leighton meester of recent gossip girl fame as his sister savannah apparently the producers picked up on the importance of this to their teenage boy target audience and the one positive thing they did with the later episodes of the series was to introduce linsey godrey caitlin as a first love interest for miles so as savannah s screen time decreases catlin is gradually phased in in retrospect they needed a third storyline to keep viewers sufficiently engaged and it would have been better to limit the adult melodrama in favor of a second group of young actors then again what do i know i m only a child,positive,negative,0.7106545047608883,,
28587,its a sin how these things are made but then again we wouldn t get to see the best dummy scene ever filmed ahhh the beauty of low budget bigfoot flicks you lean to see the beauty the more you watch them thats if your brain doesn t melt first as i said before this has the best dummy scene ever words cant express it you have to see it for yourself wonderful lines such as smells like decain flesh thems human you will know this one when you see it the creature makes a blah blah sound and the scene where the baby gets shot will make you cry with laughter you will be rewinding it has a car chase snowmobile chase a bigfoot folk song as well as a disco song it dosn t end there while watching the credits a friend noticed wardrobe provided by k mart you ask how could you even get as far as the credits and then watch them i could only explain this as a sort of shock to the brain you are so mentally exhausted you cant move and also i guess you have to know who was behind the mess all that being said this is a must see especially if you want to punish yourself mentally its a keeper,negative,positive,0.7101462041700006,,
14205,well let me just say something about these actors they really were a good decision and from experience having actors really brings the dialogue to life if you walk into this even fifteen minutes late you ll be in for a shock the movie will have already began you don t want to miss the first few jokes assuming you came to not miss any jokes wow i have never seen a movie that ended with such a final ending not to be harsh i mean i loved it but it just surprised me that it really kept going until it stopped but i m getting ahead of myself lets start with the very start of it when it began the plot outline goes like this there is this man and not to give away any spoilers *spoiler alert * he hasn t had any sex ever they use this plot device to set the story moving and there are intentionally or not it could go either way some funny situations had by the main characters some containing irony and jokes and awkward situations you know the director uses the advancements in technology by combining the film shot on the set and scripted dialog some music and jokes to make a funny movie designed as a comedy where he takes us on a journey from the opening credits to the end with an entirely full movie in between i went into this movie expecting to see a funny comedy because of what i already knew about it and left feeling as though i had just left a theater that just played a funny comedy ten stars,positive,negative,0.7100559194038354,,
32121,an intelligent summation of cold war era mutually assured destruction policy up until the conclusion it s a gasser all russians and chinese are obliterated from the face of the earth saw this one at the 27th annual cwru science fiction marathon january <num>,negative,positive,0.7097789428750543,,
29464,it would be wrong and reprehensible of me to advise you to watch killjoy <num> you must have better things to do washing the car throwing stones in a stream but at the same time it s nowhere near as awful as you probably think it is it s almost a proper film which a lot more than most straight to dvd sludge can manage killjoy <num> is helped a great deal by trent haaga s manic turn as the eponymous clown he throws himself into the role with such fevered abandonment that he almost tips the scales in the movie s favour but of course it takes more than one man in big shoes tammi sutton gives the most entertaining director cameo since roger corman in creature from the haunted sea and the whole thing is nearly destroyed by the rushed sugary ending all over the place and almost good fun,negative,positive,0.7091250488257925,,
9879,my brother tom aspect ratio <num> <num> sound format dolby digital following an episode of sexual abuse at the hands of a trusted neighbor young jessica jenna harrison forms a relationship with a strange boy ben whishaw she meets in the woods unfortunately whishaw has secrets of his own no less troubling and far more dangerous dour drama sparked by brave performances by harrison and whishaw in which two kindred spirits immerse themselves in a mutual love of nature after being traumatized by their experiences in the real world unfortunately their friendship unravels as harsh reality begins to intrude leading to an inevitable tragedy directed by dom rotheroe and photographed in digital video format the movie looks ragged in places too many awkward close ups and sloppy hand held camera moves and takes a while to find its feet but the dramatic pay off is quietly rewarding,negative,positive,0.7088679554326824,,
16484,i first saw this film when i was about <num> years old on tv in the uk where it was called laupta the flying island i absolutely loved it and was heartbroken when it was repeated a while later and i missed it i was enchanted by the story and characters but most of all by the haunting and beautiful music it would have been the original english dubbed version which i saw sometimes erroneously referred to as the streamline dub the dub was actually by ghibli themselves and only distributed by streamline which is sadly unavailable except as part of a ridiculously expensive laser disc box set unfortunately i feel that the release has been partly spoiled by disney the voice acting is ok but the dialogue doesn t have the same raw energy that the streamline dub or the original japanese had and i think james van der beek sounds too old to play the lead they have made some pointless alterations such as changing the main character s name from pazu to patzu and added some dialogue but worst of all i feel that they have ruined many scenes with intrusive music the opening scene of the airships for example was originally silent but has been spoiled thanks to disney s moronic requirement that there be music playing whenever anyone is not speaking which i find annoying in many disney films this film still blows away most recent animated films and i cannot recommend it highly enough the plot is simple yet captivating and the film shows a flair which is sadly missing from most modern mass market homogenized animation,positive,negative,0.7083951797353855,,
